LINE_ID,NAME,FROM_NODE,TO_NODE,R_PU,X_PU,B_PU,NUM_LINES,LENGTH_KM,VOLTAGE_KV
l_250,Mobilong to Murray Bridge-Hahndorf Pump 2,882,883,0.005891775614428288,0.012291417384008303,0.0033359283884164923,1,6.110612994392768,132
l_251,Murray Bridge Pump 2 to Murray Bridge Pump 3,883,880,0.017883372247112297,0.03730827630036574,0.010125580650706852,1,18.547611787719326,132
l_252,Murray Bridge-Hahndorf Pump 3 to Kanmantoo Mine,884,880,0.00428322371267398,0.008935657745116989,0.0024251649268612397,1,4.442314879144728,132
l_253,Morphett Vale East to Cherry Gardens,11,13,0.002295495529101477,0.0052796967749932375,0.022207785838537043,1,10.333145796922569,275
l_254,Happy Valley to Morphett Vale East,11,12,0.0021596385297439806,0.00496722229953704,0.02089343644941908,1,9.72158713166003,275
l_255,Magill to Happy Valley,12,128,0.006130390731411882,0.014100051062505432,0.05930850343369547,1,27.59588089660854,275
l_256,Magill to Para,128,123,0.0051190907620945365,0.011774035995664713,0.04952467556193756,1,23.043526124011862,275
l_257,Pelican Point to Le Fevre,129,130,0.0003852889000823432,0.0008861740471355599,0.0037274798711297865,1,1.7343733969480475,275
l_258,Torrens B to Le Fevre,130,409,0.0008491054125263955,0.0019529635546272207,0.008214675618693065,1,3.8222379060898004,275
l_259,Bungama to Port Pirie,594,239,0.0061609242992966134,0.012852915146409852,0.0034883206038223966,1,6.389758630413345,132
l_260,Bungama to Baroota,594,365,0.02541006975028334,0.053010466368177,0.014387203209849106,1,26.353872341008152,132
l_261,Hummocks to Kadina East,291,348,0.03817205583251406,0.07963451111310302,0.021613050636902,1,39.5898750491503,132
l_262,Ardrossan West to Hummocks,612,291,0.04187733156143214,0.087364454255445,0.023710980921405517,1,43.43277530514248,132
l_263,Waterloo to Hummocks,291,871,0.08023017269350623,0.16737611951005055,0.04542639234943028,1,83.2101505364079,132
l_264,Hummocks to Snowtown Tee,291,595,0.040871223853760595,0.08526551319292819,0.02314132187743125,1,42.389297882614564,132
l_265,Dalrymple to Wattle Point Wind Farm Substation,927,613,0.023949451997223523,0.04996332682718946,0.013560200189719637,1,24.83900307140611,132
l_266,Whyalla Terminal to Cultana,346,583,0.00977328857798371,0.02038902649859577,0.00553364434579645,1,10.136296439451677,132
l_267,Davenport to Cultana,583,584,0.01367512989877657,0.03145313868350057,0.13230012964785845,1,61.55843444017726,275
l_268,Cultana to Stoney Point,583,586,0.023559592351365483,0.049150001958420196,0.01333946132503325,1,24.4346629244162,132
l_269,Davenport to Brinkworth,495,584,0.03309397236870645,0.07611695904943347,0.3201678424520275,1,148.9721226418705,275
l_270,Davenport to Olympic Dam West,584,368,0.05799138767845847,0.13338163312528264,0.5610380424251522,1,261.0475412609179,275
l_271,Whyalla Terminal to Davenport,346,584,0.07122227023926649,0.14858384090589716,0.04032611028105065,1,73.86766884815353,132
l_272,Whyalla Terminal to Davenport,346,584,0.06929819463284004,0.14456983597688033,0.039236697028241216,1,71.87212757634553,132
l_273,Davenport to Mount Gunson Tee,584,306,0.13417606923205708,0.2799180039779638,0.07597060507552766,1,139.15975180353348,132
l_274,Port Lincoln Terminal to Yadnarie,296,526,0.12198056610269055,0.25447575549790713,0.06906550078054279,1,126.51127284364763,132
l_275,Angas Creek to Adelaide Pump 3 Tee,757,914,0.01753791931545624,0.03658759268181183,0.00992998490555474,1,18.189327747173188,132
l_276,Angas Creek to Millbrook Tee,914,795,0.012106478974102518,0.025256526361425957,0.006854698742188074,1,12.556148193140611,132
l_277,Wellington to Wellington Town,639,640,0.005963404541060263,0.01244084959114227,0.0033764847478946515,1,6.18490242401393,132
l_278,Kempsey to Armidale,952,589,0.13796863868175813,0.28783005920796223,0.07811796113934587,1,143.09318811850915,132
l_279,Orange North to Panorama,131,133,0.04231795699977814,0.08828368667825814,0.023960463421186615,1,43.88976683119847,132
l_280,Armidale to Tamworth,517,589,0.0171545697732734,0.04047491630339224,0.33547489458308566,1,111.19837192318293,330
l_281,Armidale to Tamworth,517,589,0.016024023735531252,0.03780747801379802,0.31336592782696393,1,103.87001099996151,330
l_282,Armidale to Inverell,589,309,0.10746887727116068,0.22420148233339973,0.06084897016141727,1,111.46057842694665,132
l_283,Armidale to Koolkhan,589,540,0.17090354856580575,0.3565388408014397,0.09676573526419169,1,177.25139465539283,132
l_284,Armidale to Coffs Harbour,589,875,0.13495316659419107,0.28153918384819004,0.07641059826613018,1,139.96571278197533,132
l_285,Armidale to Glen Innes,589,310,0.09305491513742682,0.19413108652451158,0.052687772482108,1,96.51124055681697,132
l_286,Leigh Creek South Tee to Neuroodla Tee,649,809,0.143995057511979,0.30040236915671437,0.08153012463161972,1,149.34344536242395,132
l_287,Tallawarra to Dapto,265,894,0.003700228182237842,0.00771941295465797,0.0020950723592591787,1,3.837665229006676,132
l_288,Port Macquarie to Taree,953,955,0.06387612423191076,0.13325831721841078,0.03616671613315109,1,66.24866598909603,132
l_289,Lismore to Koolkhan,540,601,0.08733586131814403,0.1822000012058062,0.04944963932172312,1,90.57976473853223,132
l_290,Taree to Stroud,953,466,0.08286522315712452,0.1728733595945068,0.04691836017403103,1,85.94307430296058,132
l_291,Tomago 132 to Taree,42,953,0.12936605173015944,0.26988334946813736,0.07324716905497285,1,134.17107650870824,132
l_292,Avon to Marulan,511,369,0.010882906487476559,0.025677398794607353,0.21282620053415144,1,70.54455455274983,330
l_293,Avon to Dapto,369,265,0.001711933051384016,0.0040391771922914915,0.033478575536246995,1,11.096994600935675,330
l_294,Kangaroo Valley to Dapto,265,138,0.006627988536516926,0.01563824012032775,0.12961699331277532,1,42.96356854920793,330
l_295,Marulan to Dapto,265,511,0.010856440634124992,0.025614954605481053,0.21230863410838183,1,70.37299911048878,330
l_296,Wallerawang to Panorama,131,334,0.05523895882463245,0.11523946993312133,0.031276345697619064,1,57.290691580975945,132
l_297,Wallerawang to Orange,334,133,0.09491078181485622,0.1980027940426145,0.053738565781023144,1,98.43603942512232,132
l_298,Tumut 132 to Burrinjuck,498,503,0.05082088148088279,0.10602248065507204,0.028774826529587343,1,52.7085142216013,132
l_299,Yass to Upper Tumut,499,785,0.022701094591037276,0.05356152417177733,0.44394277533639853,1,147.15173815261662,330
l_300,Yass to Canberra,785,501,0.006982844109837342,0.016475495138656045,0.1365565515544141,1,45.26379306912419,330
l_301,Lower Tumut to Canberra,500,501,0.015240450524218112,0.035958695994508245,0.2980423642554104,1,98.79077750519954,330
l_302,Upper Tumut to Canberra,499,501,0.015552577097484342,0.03669513515305233,0.3041463138529226,1,100.8140265426217,330
l_303,Canberra to Woden,501,695,0.014412630832962292,0.030067618450326336,0.008160443895674592,1,14.94795712104375,132
l_304,Canberra to Latham,501,74,0.0052430767007679326,0.010938102250141668,0.0029686345090781316,1,5.437819549653599,132
l_305,Canberra to Gold Creek,501,301,0.013817062943135752,0.02882514521416909,0.007823232847440461,1,14.33026813816651,132
l_306,Canberra to Queanbeyan,501,691,0.04970093883918423,0.10368605724791524,0.028140714048675606,1,51.54697371035393,132
l_307,Canberra to Queanbeyan,691,501,0.05198446887794856,0.10844995571455712,0.02943365070828988,1,53.91532057912951,132
l_308,Canberra to Capital Wind Farm,501,692,0.009252653155342168,0.021830938752556713,0.18094495419747056,1,59.97701956052154,330
l_309,Yass to Marulan,785,511,0.01759162136349297,0.041506106637408176,0.34402187874498,1,114.03140276692763,330
l_310,Yass to Cullerin Range Tee,785,413,0.045351164838281666,0.09461156234687527,0.025677868291740773,1,47.03563667513213,132
l_311,Yass to Marulan,785,511,0.01819604354185327,0.04293219527760023,0.35584196337834756,1,117.94935367308456,330
l_312,Murrumburrah to Wagga North,443,786,0.11101767912015537,0.2316049897976545,0.06285830480137455,1,115.14119291604686,132
l_313,Wellington Town to Molong,640,85,0.057137318624336526,0.11919982656755324,0.032351198638683756,1,59.259561887526175,132
l_314,Moree to Inverell,309,567,0.13801076558040073,0.28791794430885476,0.07814181342536194,1,143.13687973052993,132
l_315,Ilford Tee to Mount Piper 132,844,459,0.045975631742206764,0.09591432468219675,0.026031441986456644,1,47.68329806406016,132
l_316,Mudgee Tee to Ilford Tee,459,460,0.05171732333890486,0.10789263691330801,0.02928239267576191,1,53.63825249149276,132
l_317,Wagga 330 to Darlington Point,444,119,0.023403183473635066,0.0552180500500865,0.4576728307671332,1,151.7027785880273,330
l_318,Yanco to Uranquinty,445,118,0.10517755017607215,0.21942131765434256,0.059551618801848324,1,109.0841448968977,132
l_319,Yanco to Wagga 330,444,118,0.12331782668040357,0.2572655474023372,0.06982265886256114,1,127.89820309996142,132
l_320,Wagga 330 to Temora,444,300,0.08252530948141334,0.17216423196709563,0.04672590076032915,1,85.59053526215156,132
l_321,Penrith to Warrimoo,845,575,0.008319069259999715,0.01735523536753899,0.004710264125075466,1,8.628063261085419,132
l_322,Regentville to Warragamba,574,853,0.01185709269287065,0.024736256909045597,0.006713496016611477,1,12.29749899289156,132
l_323,Vineyard to Hawkesbury,470,578,0.0043058240314371886,0.00898280651131405,0.0024379612466607953,1,4.465754638319141,132
l_324,Vineyard to Hawkesbury,470,578,0.004362925366295637,0.009101931268579153,0.002470292071260479,1,4.524976879900904,132
l_325,Vineyard to Rouse Hill,470,851,0.007970135153865843,0.0166272893256863,0.004512697335958759,2,8.266168745295147,132
l_326,Sydney South to Dapto,286,265,0.010555531171804,0.024904981375996973,0.20642404641627526,1,68.42246098865806,330
l_327,Carlingford to Baulkham Hills,395,576,0.00718003185455258,0.014978976480139529,0.004065340172609555,2,7.44671875200739,132
l_329,Mount Druitt to Penrith,575,847,0.009603385895759414,0.020034575664323127,0.005437445301910234,1,9.960083086173336,132
l_330,Mount Druitt to Penrith,575,847,0.009743842137059555,0.020327595358043512,0.005516971745778189,1,10.105756273578912,132
l_331,Penrith to Lawson,575,849,0.02588017158649921,0.05399119242769763,0.014653375271296735,1,26.841435102569182,132
l_332,Wallerawang to Katoomba North Tee,846,93,0.03833752938396293,0.07997972189843765,0.021706741903157724,1,39.76149476108156,132
l_333,Penrith to Regentville,575,574,0.006192120376301735,0.012917996376298277,0.0035059838492850653,2,6.422113418850086,132
l_335,Mount Druitt to Sydney West,847,712,0.007289105693900914,0.015206526233022767,0.004127097873670782,1,7.559843905388663,132
l_336,Mount Druitt to Mamre,847,577,0.0092571848546443,0.019312331340438263,0.005241425976543016,1,9.601023149245375,132
l_337,Vineyard to Sydney West,712,470,0.0032245236873859598,0.007608020958274859,0.06305880930874845,1,20.901823187876843,330
l_338,Eraring to Vineyard,470,255,0.0168408894533031,0.03973481119643703,0.3293405599034264,1,109.16505127766116,330
l_339,Munmorah to Sydney West,712,916,0.019083605759986525,0.04502633153212559,0.37319913674378413,1,123.70265876562694,330
l_340,Regentville to Sydney West,574,712,0.0026374814437101334,0.0062229389659329,0.05157860680785025,1,17.09653150119247,330
l_341,Bayswater to Regentville,574,246,0.02647802881909162,0.062472916225577955,0.5178045293034291,1,171.63436538089746,330
l_342,Bayswater to Sydney West,712,246,0.029104844203993476,0.06867068942849505,0.5691745505855789,1,188.66175796517197,330
l_343,Sydney West to Liverpool,712,179,0.002607415836832695,0.0061520014292847395,0.05099064357524855,1,16.901641942326215,330
l_344,Sydney West to Sydney North,712,166,0.005174462727718026,0.012208755368829377,0.10119183174210665,1,33.54160661002934,330
l_345,Kemps Creek to Sydney North,214,166,0.00784610523198058,0.01851229478612705,0.1534384925052082,1,50.859574985874104,330
l_346,Mamre to Sydney West,712,577,0.004001998371572166,0.008348965672530663,0.0022659348983743713,1,4.150644025373418,132
l_347,Kemps Creek to Sydney South,214,286,0.0037786414752282085,0.008915420175017572,0.07389514090551104,1,24.493693848354276,330
l_348,Kemps Creek to Macarthur,214,370,0.0034153811554180936,0.008058334789899674,0.0667912193787596,1,22.13898856101371,330
l_349,Sydney West to Nepean,712,512,0.03066798901186357,0.06397953315633412,0.017364241589544662,1,31.807085746589934,132
l_350,Sydney West to West Liverpool,712,715,0.015145475912887858,0.031596479246233634,0.008575381406269567,1,15.708022161080835,132
l_351,West Liverpool to Liverpool,715,179,0.0005862817229477801,0.0012231004425422175,0.0003319532126107647,1,0.6080579012286977,132
l_352,West Liverpool to Nepean,715,512,0.020878793770408435,0.04355732218964091,0.011821590877295732,1,21.654291824737893,132
l_353,Carlingford to West Castle Hill,395,721,0.009952201682040833,0.020762274867398085,0.005634945098225357,1,10.321854887373778,132
l_354,West Liverpool to Liverpool,715,179,0.0006283126993085575,0.0013107854304502016,0.0003557511873488752,1,0.6516500281400183,132
l_355,West Liverpool to Liverpool,715,179,0.0006599608377483089,0.0013768097505273687,0.00037367039038219477,1,0.6844736688646746,132
l_356,Liverpool to Sydney South,179,286,0.0027214586485510488,0.006421076860514461,0.05322086565279548,1,17.64088373971483,330
l_357,Sydney South to Ingleburn,33,286,0.0032853551506045664,0.007751548217479108,0.06424842985769345,1,21.29614142266888,330
l_358,Ingleburn to Wallerawang,33,334,0.018841644767409436,0.04445544278045888,0.3684673457661705,1,122.13423304588615,330
l_359,Vales Point to Sydney North,166,53,0.013312533944826637,0.031409921923102185,0.26034001323265293,1,86.2937468209298,330
l_360,Cowra to Yass,785,79,0.11571506297356784,0.24140466808373884,0.06551796755389241,1,120.0130510268718,132
l_361,Murrumburrah to Yass,786,785,0.06967992092605224,0.14536619305212797,0.03945283078170819,1,72.26803227473418,132
l_362,Cowra to Yass,785,79,0.11102923938060973,0.23162910680339457,0.06286485023072402,1,115.15318255760381,132
l_363,Cowra to Forbes,79,80,0.08552521756062775,0.17842263770559405,0.04842445127871348,1,88.70186849859394,132
l_364,Yanco to Griffith,118,120,0.043946942310449315,0.09168207447782827,0.02488279629633443,1,45.57925731055172,132
l_365,Griffith to Darlington Point,119,120,0.057378075900289024,0.11970209419630036,0.03248751561409622,1,59.50926157658548,132
l_366,Wagga 330 to Jindera,5,444,0.015384834901932739,0.03629936006715795,0.3008659462241476,1,99.72669766788542,330
l_367,Uranquinty to Finley,923,445,0.16287887276014032,0.33979776881335483,0.09222215696456972,1,168.92865946265982,132
l_368,Cooma to Canberra,16,501,0.11850137617494269,0.24721747236583025,0.06709558046989073,1,122.90285586144057,132
l_369,Williamsdale to Cooma,16,693,0.07743579776719241,0.16154649686409994,0.04384421487788139,1,80.31198454140241,132
l_370,Mudgee Tee to Beryl,460,463,0.029999081201953104,0.06258405823992724,0.01698550541587754,1,31.113332789454223,132
l_371,Wallerawang to Oberon,132,93,0.06424715951025654,0.13403237070734056,0.03637679662486339,1,66.63348257778036,132
l_372,Forbes to Parkes,80,81,0.029473162936040576,0.061486887991220804,0.016687730044231002,1,30.567880416522083,132
l_373,Wellington to Parkes,81,639,0.11161051874933993,0.23284177133873074,0.06319397110610142,1,115.75605230288684,132
l_374,Gadara to Wagga 330,502,444,0.07646077393621668,0.15951240295927965,0.04329215555145877,1,79.30074553956187,132
l_375,Wagga 330 to Lower Tumut,500,444,0.015518582479223364,0.03661492740974754,0.30348151484436564,1,100.59366857068001,330
l_376,Yanco to Darlington Point,119,118,0.03619487193449513,0.07550971171035974,0.020493567424002802,1,37.539252892062095,132
l_377,Coleambally to Darlington Point,608,119,0.013007190458673233,0.027135589911014772,0.0073646823545636085,1,13.49031467570967,132
l_378,Darlington Point to Balranald,119,446,0.08662452541185613,0.19306515202094057,0.35424125033240567,1,249.56113273415693,220
l_379,Burrinjuck to Yass,503,785,0.03605017626208767,0.07520784771899107,0.020411640610618564,1,37.38918280896521,132
l_380,Liddell to Newcastle,43,243,0.015911968488516014,0.037543092091898426,0.3111745745795927,1,103.14365288091629,330
l_381,Wallerawang to Katoomba North Tee,846,93,0.038426897943933,0.0801661625138796,0.021757342458193458,1,39.85418272470766,132
l_382,Nepean to Macarthur,512,370,0.003594212847283223,0.007498243851095782,0.002035046385999687,1,3.727712181610886,132
l_383,Macarthur to Avon,370,369,0.006361265383363065,0.015008926914414604,0.12440095333801786,1,41.234630967157,330
l_384,Narrabri to Gunnedah,635,873,0.0953843853732123,0.19899082539195007,0.05400672052053938,1,98.92723397278876,132
