C,SETP.WORLD,DVD_DUDETAILSUMMARY,AEMO,PUBLIC,2017/07/08,00:25:02,0000000285202742,,0000000285202674
I,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,DUID,START_DATE,END_DATE,DISPATCHTYPE,CONNECTIONPOINTID,REGIONID,STATIONID,PARTICIPANTID,LASTCHANGED,TRANSMISSIONLOSSFACTOR,STARTTYPE,DISTRIBUTIONLOSSFACTOR,MINIMUM_ENERGY_PRICE,MAXIMUM_ENERGY_PRICE,SCHEDULE_TYPE,MIN_RAMP_RATE_UP,MIN_RAMP_RATE_DOWN,MAX_RAMP_RATE_UP,MAX_RAMP_RATE_DOWN,IS_AGGREGATED
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA1,"2003/07/01 00:00:00","2004/07/01 00:00:00",GENERATOR,VWKP1,VIC1,WKIEWA,SOUTHHYD,"2016/06/21 13:42:04",1.0002,SLOW,1,-1000.20,10002,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA1,"2004/07/01 00:00:00","2005/07/01 00:00:00",GENERATOR,VWKP1,VIC1,WKIEWA,SOUTHHYD,"2016/06/21 13:42:04",1.0116,SLOW,1,-1011.60,10116,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA1,"2005/07/01 00:00:00","2006/07/01 00:00:00",GENERATOR,VWKP1,VIC1,WKIEWA,SOUTHHYD,"2016/06/21 13:42:04",1.0076,SLOW,1,-1007.60,10076,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA1,"2006/07/01 00:00:00","2007/07/01 00:00:00",GENERATOR,VWKP1,VIC1,WKIEWA,SOUTHHYD,"2016/06/21 13:42:04",1.0025,SLOW,1,-1002.50,10025,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA1,"2007/07/01 00:00:00","2008/07/01 00:00:00",GENERATOR,VWKP1,VIC1,WKIEWA,SOUTHHYD,"2016/06/21 13:42:04",0.9911,SLOW,1,-991.10,9911,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA1,"2008/07/01 00:00:00","2009/07/01 00:00:00",GENERATOR,VWKP1,VIC1,WKIEWA,SOUTHHYD,"2016/06/21 13:42:04",1.0020,SLOW,1,-1002,10020,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA1,"2009/07/01 00:00:00","2010/07/01 00:00:00",GENERATOR,VWKP1,VIC1,WKIEWA,SOUTHHYD,"2016/06/21 13:42:04",0.9968,SLOW,1,-996.80,9968,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA1,"2010/07/01 00:00:00","2011/01/18 00:00:00",GENERATOR,VWKP1,VIC1,WKIEWA,SOUTHHYD,"2016/06/21 13:42:04",1.0073,SLOW,1,-1007.30,12591.25,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA1,"2011/01/18 00:00:00","2011/07/01 00:00:00",GENERATOR,VWKP1,VIC1,WKIEWA,SOUTHHYD,"2016/06/21 13:42:04",1.0073,SLOW,1,-1007.30,12591.25,SCHEDULED,1,1,15,15,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA1,"2011/07/01 00:00:00","2012/07/01 00:00:00",GENERATOR,VWKP1,VIC1,WKIEWA,SOUTHHYD,"2016/06/21 13:42:04",1.0103,SLOW,1,-1010.30,12628.75,SCHEDULED,1,1,15,15,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA1,"2012/07/01 00:00:00","2013/07/01 00:00:00",GENERATOR,VWKP1,VIC1,WKIEWA,SOUTHHYD,"2016/06/21 13:42:04",1.0191,SLOW,1,-1019.10,13146.39,SCHEDULED,1,1,15,15,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA1,"2013/07/01 00:00:00","2014/07/01 00:00:00",GENERATOR,VWKP1,VIC1,WKIEWA,SOUTHHYD,"2016/06/21 13:42:04",1.0279,SLOW,1,-1027.90,13465.49,SCHEDULED,1,1,15,15,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA1,"2014/07/01 00:00:00","2015/07/01 00:00:00",GENERATOR,VWKP1,VIC1,WKIEWA,SOUTHHYD,"2016/06/21 13:42:04",1.0416,SLOW,1,-1041.60,14061.60,SCHEDULED,1,1,15,15,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA1,"2015/07/01 00:00:00","2016/07/01 00:00:00",GENERATOR,VWKP1,VIC1,WKIEWA,SOUTHHYD,"2016/06/24 12:41:01",1.0247,SLOW,1,-1024.70,14140.86,SCHEDULED,1,1,15,15,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA1,"2016/07/01 00:00:00","2016/07/26 00:00:00",GENERATOR,VWKP1,VIC1,WKIEWA,SOUTHHYD,"2016/07/25 10:41:01",1.0026,SLOW,1,-1002.60,14036.40,SCHEDULED,2,2,15,15,1
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA1,"2016/07/26 00:00:00","2017/07/01 00:00:00",GENERATOR,VWKP1,VIC1,WKIEWA,SOUTHHYD,"2017/06/26 10:54:12",1.0026,SLOW,1,-1002.60,14036.40,SCHEDULED,2,2,15,15,1
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA1,"2017/07/01 00:00:00","2999/12/31 00:00:00",GENERATOR,VWKP1,VIC1,WKIEWA,SOUTHHYD,"2017/06/26 10:54:12",0.9540,SLOW,1,-954,13546.80,SCHEDULED,2,2,15,15,1
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA2,"1998/10/25 00:00:00","1999/07/01 00:00:00",GENERATOR,VWKP2,VIC1,WKIEWA,SOUTHHYD,"2016/06/21 13:42:04",0.9752,FAST,1,-975.20,4876,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA2,"1999/07/01 00:00:00","2000/07/01 00:00:00",GENERATOR,VWKP2,VIC1,WKIEWA,SOUTHHYD,"2016/06/21 13:42:04",0.9873,FAST,1,-987.30,4936.50,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA2,"2000/07/01 00:00:00","2000/07/20 00:00:00",GENERATOR,VWKP2,VIC1,WKIEWA,SOUTHHYD,"2016/06/21 13:42:04",1.0035,FAST,1,-1003.50,5017.50,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA2,"2000/07/20 00:00:00","2001/07/01 00:00:00",GENERATOR,VWKP2,VIC1,WKIEWA,SOUTHHYD,"2016/06/21 13:42:04",1.0035,SLOW,1,-1003.50,5017.50,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA2,"2001/07/01 00:00:00","2001/09/13 00:00:00",GENERATOR,VWKP2,VIC1,WKIEWA,SOUTHHYD,"2016/06/21 13:42:04",0.9933,SLOW,1,-993.30,4966.50,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA2,"2001/09/13 00:00:00","2002/04/01 00:00:00",GENERATOR,VWKP2,VIC1,WKIEWA,SOUTHHYD,"2016/06/21 13:42:04",0.9933,SLOW,1,-993.30,4966.50,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA2,"2002/04/01 00:00:00","2002/07/01 00:00:00",GENERATOR,VWKP2,VIC1,WKIEWA,SOUTHHYD,"2016/06/21 13:42:04",0.9933,SLOW,1,-993.30,9933,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA2,"2002/07/01 00:00:00","2002/07/09 00:00:00",GENERATOR,VWKP2,VIC1,WKIEWA,SOUTHHYD,"2016/06/21 13:42:04",0.9822,SLOW,1,-982.20,9822,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA2,"2002/07/09 00:00:00","2003/07/01 00:00:00",GENERATOR,VWKP2,VIC1,WKIEWA,SOUTHHYD,"2016/06/21 13:42:04",0.9822,SLOW,1,-982.20,9822,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA2,"2003/07/01 00:00:00","2004/07/01 00:00:00",GENERATOR,VWKP2,VIC1,WKIEWA,SOUTHHYD,"2016/06/21 13:42:04",1.0002,SLOW,1,-1000.20,10002,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA2,"2004/07/01 00:00:00","2005/07/01 00:00:00",GENERATOR,VWKP2,VIC1,WKIEWA,SOUTHHYD,"2016/06/21 13:42:04",1.0116,SLOW,1,-1011.60,10116,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA2,"2005/07/01 00:00:00","2006/07/01 00:00:00",GENERATOR,VWKP2,VIC1,WKIEWA,SOUTHHYD,"2016/06/21 13:42:04",1.0076,SLOW,1,-1007.60,10076,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA2,"2006/07/01 00:00:00","2007/07/01 00:00:00",GENERATOR,VWKP2,VIC1,WKIEWA,SOUTHHYD,"2016/06/21 13:42:04",1.0025,SLOW,1,-1002.50,10025,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA2,"2007/07/01 00:00:00","2008/07/01 00:00:00",GENERATOR,VWKP2,VIC1,WKIEWA,SOUTHHYD,"2016/06/21 13:42:04",0.9911,SLOW,1,-991.10,9911,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA2,"2008/07/01 00:00:00","2009/07/01 00:00:00",GENERATOR,VWKP2,VIC1,WKIEWA,SOUTHHYD,"2016/06/21 13:42:04",1.0020,SLOW,1,-1002,10020,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA2,"2009/07/01 00:00:00","2010/07/01 00:00:00",GENERATOR,VWKP2,VIC1,WKIEWA,SOUTHHYD,"2016/06/21 13:42:04",0.9968,SLOW,1,-996.80,9968,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA2,"2010/07/01 00:00:00","2011/01/18 00:00:00",GENERATOR,VWKP2,VIC1,WKIEWA,SOUTHHYD,"2016/06/21 13:42:04",1.0073,SLOW,1,-1007.30,12591.25,SCHEDULED,1,1,,,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA2,"2011/01/18 00:00:00","2011/07/01 00:00:00",GENERATOR,VWKP2,VIC1,WKIEWA,SOUTHHYD,"2016/06/21 13:42:04",1.0073,SLOW,1,-1007.30,12591.25,SCHEDULED,1,1,15,15,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA2,"2011/07/01 00:00:00","2012/07/01 00:00:00",GENERATOR,VWKP2,VIC1,WKIEWA,SOUTHHYD,"2016/06/21 13:42:04",1.0103,SLOW,1,-1010.30,12628.75,SCHEDULED,1,1,15,15,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA2,"2012/07/01 00:00:00","2013/07/01 00:00:00",GENERATOR,VWKP2,VIC1,WKIEWA,SOUTHHYD,"2016/06/21 13:42:04",1.0191,SLOW,1,-1019.10,13146.39,SCHEDULED,1,1,15,15,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA2,"2013/07/01 00:00:00","2014/07/01 00:00:00",GENERATOR,VWKP2,VIC1,WKIEWA,SOUTHHYD,"2016/06/21 13:42:04",1.0279,SLOW,1,-1027.90,13465.49,SCHEDULED,1,1,15,15,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA2,"2014/07/01 00:00:00","2015/07/01 00:00:00",GENERATOR,VWKP2,VIC1,WKIEWA,SOUTHHYD,"2016/06/21 13:42:04",1.0416,SLOW,1,-1041.60,14061.60,SCHEDULED,1,1,15,15,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA2,"2015/07/01 00:00:00","2016/07/01 00:00:00",GENERATOR,VWKP2,VIC1,WKIEWA,SOUTHHYD,"2016/06/24 12:41:01",1.0247,SLOW,1,-1024.70,14140.86,SCHEDULED,1,1,15,15,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA2,"2016/07/01 00:00:00","2016/07/26 00:00:00",GENERATOR,VWKP2,VIC1,WKIEWA,SOUTHHYD,"2016/07/25 10:41:01",1.0026,SLOW,1,-1002.60,14036.40,SCHEDULED,2,2,15,15,1
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA2,"2016/07/26 00:00:00","2017/07/01 00:00:00",GENERATOR,VWKP2,VIC1,WKIEWA,SOUTHHYD,"2017/06/26 10:54:12",1.0026,SLOW,1,-1002.60,14036.40,SCHEDULED,2,2,15,15,1
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WKIEWA2,"2017/07/01 00:00:00","2999/12/31 00:00:00",GENERATOR,VWKP2,VIC1,WKIEWA,SOUTHHYD,"2017/06/26 10:54:12",0.9540,SLOW,1,-954,13546.80,SCHEDULED,2,2,15,15,1
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WOLLERT1,"2013/06/12 00:00:00","2013/07/01 00:00:00",GENERATOR,VSMT1W,VIC1,WOLLERT,VEPL,"2014/05/29 12:42:00",0.9980,"NOT DISPATCHED",1,-998,12874.20,NON-SCHEDULED,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WOLLERT1,"2013/07/01 00:00:00","2014/07/01 00:00:00",GENERATOR,VSMT1W,VIC1,WOLLERT,VEPL,"2014/06/24 15:33:04",0.9987,"NOT DISPATCHED",1,-998.70,13082.97,NON-SCHEDULED,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WOLLERT1,"2014/07/01 00:00:00","2015/07/01 00:00:00",GENERATOR,VSMT1W,VIC1,WOLLERT,VEPL,"2015/06/24 12:11:11",0.9992,"NOT DISPATCHED",1,-999.20,13489.20,NON-SCHEDULED,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WOLLERT1,"2015/07/01 00:00:00","2016/07/01 00:00:00",GENERATOR,VSMT1W,VIC1,WOLLERT,VEPL,"2016/06/24 12:41:01",0.9987,"NOT DISPATCHED",1,-998.70,13782.06,NON-SCHEDULED,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WOLLERT1,"2016/07/01 00:00:00","2017/07/01 00:00:00",GENERATOR,VSMT1W,VIC1,WOLLERT,VEPL,"2017/06/26 10:54:12",0.9985,"NOT DISPATCHED",1,-998.50,13979,NON-SCHEDULED,0,0,0,0,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WOLLERT1,"2017/07/01 00:00:00","2999/12/31 00:00:00",GENERATOR,VSMT1W,VIC1,WOLLERT,VEPL,"2017/06/26 10:54:12",0.9980,"NOT DISPATCHED",1,-998,14171.60,NON-SCHEDULED,0,0,0,0,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WONWP,"2005/09/29 00:00:00","2006/07/01 00:00:00",GENERATOR,VMWT7,VIC1,WONWP,CNRGY,"2016/06/21 13:42:04",0.9743,"NOT DISPATCHED",1,-974.30,9743,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WONWP,"2006/07/01 00:00:00","2007/07/01 00:00:00",GENERATOR,VMWT7,VIC1,WONWP,CNRGY,"2016/06/21 13:42:04",0.9702,"NOT DISPATCHED",1,-970.20,9702,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WONWP,"2007/07/01 00:00:00","2008/07/01 00:00:00",GENERATOR,VMWT7,VIC1,WONWP,CNRGY,"2016/06/21 13:42:04",0.9716,"NOT DISPATCHED",1,-971.60,9716,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WONWP,"2008/07/01 00:00:00","2009/07/01 00:00:00",GENERATOR,VMWT7,VIC1,WONWP,CNRGY,"2016/06/21 13:42:04",0.9709,"NOT DISPATCHED",1,-970.90,9709,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WONWP,"2009/07/01 00:00:00","2010/07/01 00:00:00",GENERATOR,VMWT7,VIC1,WONWP,CNRGY,"2016/06/21 13:42:04",0.9703,"NOT DISPATCHED",1.0778,-1045.79,10457.90,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WONWP,"2010/07/01 00:00:00","2011/03/01 00:00:00",GENERATOR,VMWT7,VIC1,WONWP,CNRGY,"2016/06/21 13:42:04",0.9719,"NOT DISPATCHED",1.0704,-1040.33,13004.03,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WONWP,"2011/03/01 00:00:00","2011/07/01 00:00:00",GENERATOR,VMWT7,VIC1,WONWP,NORPOWER,"2016/06/21 13:42:04",0.9719,"NOT DISPATCHED",1.0704,-1040.33,13004.03,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WONWP,"2011/07/01 00:00:00","2012/05/10 00:00:00",GENERATOR,VMWT7,VIC1,WONWP,NORPOWER,"2016/06/21 13:42:04",0.9703,"NOT DISPATCHED",1.0718,-1039.97,12999.60,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WONWP,"2012/05/10 00:00:00","2012/07/01 00:00:00",GENERATOR,VMWT7,VIC1,WONWP,BORAL,"2016/06/21 13:42:04",0.9703,"NOT DISPATCHED",1.0718,-1039.97,12999.60,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WONWP,"2012/07/01 00:00:00","2013/07/01 00:00:00",GENERATOR,VMWT7,VIC1,WONWP,BORAL,"2016/06/21 13:42:04",0.9713,"NOT DISPATCHED",1,-971.30,12529.77,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WONWP,"2013/07/01 00:00:00","2014/07/01 00:00:00",GENERATOR,VMWT7,VIC1,WONWP,BORAL,"2016/06/21 13:42:04",0.9780,"NOT DISPATCHED",1,-978,12811.80,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WONWP,"2014/07/01 00:00:00","2015/07/01 00:00:00",GENERATOR,VMWT7,VIC1,WONWP,BORAL,"2016/06/21 13:42:04",0.9777,"NOT DISPATCHED",1.0432,-1019.94,13769.15,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WONWP,"2015/07/01 00:00:00","2016/03/24 00:00:00",GENERATOR,VMWT7,VIC1,WONWP,BORAL,"2016/06/21 13:42:04",0.9799,"NOT DISPATCHED",1.0458,-1024.78,14141.96,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WONWP,"2016/03/24 00:00:00","2016/07/01 00:00:00",GENERATOR,VMWT7,VIC1,WONWP,WONTHGWF,"2016/06/24 12:41:01",0.9799,"NOT DISPATCHED",1.0458,-1024.78,14141.96,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WONWP,"2016/07/01 00:00:00","2017/07/01 00:00:00",GENERATOR,VMWT7,VIC1,WONWP,WONTHGWF,"2017/06/26 10:54:12",0.9759,"NOT DISPATCHED",1.0504,-1025.09,14351.20,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WONWP,"2017/07/01 00:00:00","2999/12/31 00:00:00",GENERATOR,VMWT7,VIC1,WONWP,WONTHGWF,"2017/06/26 10:54:12",0.9886,"NOT DISPATCHED",1.0492,-1037.24,14728.80,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WOODLWN1,"2011/05/03 00:00:00","2011/07/01 00:00:00",GENERATOR,NCWF2W,NSW1,WOODLWN,WOODLAWN,"2016/06/21 13:42:04",1.0012,SLOW,1,-1001.20,12515,SEMI-SCHEDULED,1,1,1,1,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WOODLWN1,"2011/07/01 00:00:00","2012/02/01 00:00:00",GENERATOR,NCWF2W,NSW1,WOODLWN,WOODLAWN,"2016/06/21 13:42:04",0.9920,SLOW,1,-992,12400,SEMI-SCHEDULED,1,1,1,1,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WOODLWN1,"2012/02/01 00:00:00","2012/07/01 00:00:00",GENERATOR,NCWF2W,NSW1,WOODLWN,WOODLAWN,"2016/06/21 13:42:04",0.9920,SLOW,1,-992,12400,SEMI-SCHEDULED,1,1,13,13,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WOODLWN1,"2012/07/01 00:00:00","2013/07/01 00:00:00",GENERATOR,NCWF2W,NSW1,WOODLWN,WOODLAWN,"2016/06/21 13:42:04",0.9845,SLOW,1,-984.50,12700.05,SEMI-SCHEDULED,1,1,13,13,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WOODLWN1,"2013/07/01 00:00:00","2014/07/01 00:00:00",GENERATOR,NCWF2W,NSW1,WOODLWN,WOODLAWN,"2016/06/21 13:42:04",0.9880,SLOW,1,-988,12942.80,SEMI-SCHEDULED,1,1,13,13,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WOODLWN1,"2014/07/01 00:00:00","2015/07/01 00:00:00",GENERATOR,NCWF2W,NSW1,WOODLWN,WOODLAWN,"2016/06/21 13:42:04",0.9618,SLOW,1,-961.80,12984.30,SEMI-SCHEDULED,1,1,13,13,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WOODLWN1,"2015/07/01 00:00:00","2016/07/01 00:00:00",GENERATOR,NCWF2W,NSW1,WOODLWN,WOODLAWN,"2016/06/24 12:41:01",0.9748,SLOW,1,-974.80,13452.24,SEMI-SCHEDULED,1,1,13,13,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WOODLWN1,"2016/07/01 00:00:00","2017/07/01 00:00:00",GENERATOR,NCWF2W,NSW1,WOODLWN,WOODLAWN,"2017/06/26 10:54:12",0.9931,SLOW,1,-993.10,13903.40,SEMI-SCHEDULED,1,1,13,13,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WOODLWN1,"2017/07/01 00:00:00","2999/12/31 00:00:00",GENERATOR,NCWF2W,NSW1,WOODLWN,WOODLAWN,"2017/06/26 10:54:12",1.0163,SLOW,1,-1016.30,14431.46,SEMI-SCHEDULED,1,1,13,13,0
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WOOLNTH1,"2005/05/16 00:00:00","2005/07/01 00:00:00",GENERATOR,TST11,TAS1,WOOLNTH1,HTWIND,"2016/06/21 13:42:04",0.9619,"NOT DISPATCHED",1,-961.90,9619,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WOOLNTH1,"2005/07/01 00:00:00","2005/12/15 00:00:00",GENERATOR,TST11,TAS1,WOOLNTH1,HTWIND,"2016/06/21 13:42:04",0.9432,"NOT DISPATCHED",1,-943.20,9432,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WOOLNTH1,"2005/12/15 00:00:00","2006/07/01 00:00:00",GENERATOR,TST11,TAS1,WOOLNTH1,HTWIND,"2016/06/21 13:42:04",0.9432,"NOT DISPATCHED",1,-943.20,9432,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WOOLNTH1,"2006/07/01 00:00:00","2007/02/23 00:00:00",GENERATOR,TST11,TAS1,WOOLNTH1,HTWIND,"2016/06/21 13:42:04",0.9365,"NOT DISPATCHED",1,-936.50,9365,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WOOLNTH1,"2007/02/23 00:00:00","2007/07/01 00:00:00",GENERATOR,TST11,TAS1,WOOLNTH1,HTWIND,"2016/06/21 13:42:04",0.9365,"NOT DISPATCHED",1,-936.50,9365,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WOOLNTH1,"2007/07/01 00:00:00","2008/07/01 00:00:00",GENERATOR,TST11,TAS1,WOOLNTH1,HTWIND,"2016/06/21 13:42:04",0.9188,"NOT DISPATCHED",1,-918.80,9188,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WOOLNTH1,"2008/07/01 00:00:00","2009/07/01 00:00:00",GENERATOR,TST11,TAS1,WOOLNTH1,HTWIND,"2016/06/21 13:42:04",0.9012,"NOT DISPATCHED",1,-901.20,9012,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WOOLNTH1,"2009/07/01 00:00:00","2010/07/01 00:00:00",GENERATOR,TST11,TAS1,WOOLNTH1,HTWIND,"2016/06/21 13:42:04",0.9387,"NOT DISPATCHED",1,-938.70,9387,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WOOLNTH1,"2010/07/01 00:00:00","2011/07/01 00:00:00",GENERATOR,TST11,TAS1,WOOLNTH1,HTWIND,"2016/06/21 13:42:04",0.9175,"NOT DISPATCHED",1,-917.50,11468.75,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WOOLNTH1,"2011/07/01 00:00:00","2012/07/01 00:00:00",GENERATOR,TST11,TAS1,WOOLNTH1,HTWIND,"2016/06/21 13:42:04",0.9072,"NOT DISPATCHED",1,-907.20,11340,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WOOLNTH1,"2012/07/01 00:00:00","2013/07/01 00:00:00",GENERATOR,TST11,TAS1,WOOLNTH1,HTWIND,"2016/06/21 13:42:04",0.8972,"NOT DISPATCHED",1,-897.20,11573.88,NON-SCHEDULED,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,4,WOOLNTH1,"2013/07/01 00:00:00","2014/07/01 00:00:00",GENERATOR,TST11,TAS1,WOOLNTH1,HTWIND,"2016/06/21 13:42:04",0.9037,"NOT DISPATCHED",1,-903.70,11838.47,NON-SCHEDULED,0,0,,,
