C,SETP.WORLD,DVD_TRADINGREGIONSUM,AEMO,PUBLIC,2017/07/08,02:15:00,0000000285202929,,0000000285202674
I,TRADING,REGIONSUM,4,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,TOTALDEMAND,AVAILABLEGENERATION,AVAILABLELOAD,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,LASTCHANGED,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,TOTALINTERMITTENTGENERATION,DEMAND_AND_NONSCHEDGEN,UIGF
D,TRADING,REGIONSUM,4,"2017/06/09 11:00:00",1,NSW1,22,9055.13,12910.19,0,-36.74,8368.22,0,-686.91,0,,,68.03,,,,,,,,11.96,,,,,,,,11.96,,,,,,,,336,,,,,,,,217.38,,,,,,,,218.81,,,,,,"2017/06/09 10:55:03",9121.85,9070.9,,89.08,,,,73.35,,,,,,,,,,,,,,,,,,,82.79,9153.69,297.19
D,TRADING,REGIONSUM,4,"2017/06/09 11:00:00",1,QLD1,22,5842.62,10188,0,-7.69,6664.09,0,821.48,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,101.94,,,,,,,,64.35,,,,,,,,68.79,,,,,,"2017/06/09 10:55:03",5855.98,5855.85,,22.09,,,,32.23,,,,,,,,,,,,,,,,,,,116.07,5971.92,0
D,TRADING,REGIONSUM,4,"2017/06/09 11:00:00",1,SA1,22,1653.9,3067.14,0,-12.74,1821.27,0,167.37,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,30,,,,,,,,41.15,,,,,,,,25,,,,,,"2017/06/09 10:55:03",1660.64,1655.31,,0,,,,0,,,,,,,,,,,,,,,,,,,48.11,1703.42,696.14
D,TRADING,REGIONSUM,4,"2017/06/09 11:00:00",1,TAS1,22,1330.51,2005,0,0.91,1253.35,0,-77.16,0,,,0,,,,,,,,2.01,,,,,,,,1.6,,,,,,,,44.17,,,,,,,,68.82,,,,,,,,54.73,,,,,,"2017/06/09 10:55:03",1324.67,1330.76,,33.83,,,,42.33,,,,,,,,,,,,,,,,,,,51.03,1381.79,0
D,TRADING,REGIONSUM,4,"2017/06/09 11:00:00",1,VIC1,22,5806.93,8010.46,0,-16.64,5618.11,0,-188.83,0,,,110,,,,,,,,34.61,,,,,,,,34.61,,,,,,,,14,,,,,,,,34,,,,,,,,49.65,,,,,,"2017/06/09 10:55:03",5842.5,5812.22,,0,,,,7.08,,,,,,,,,,,,,,,,,,,191.34,6003.56,106.46
D,TRADING,REGIONSUM,4,"2017/06/09 11:30:00",1,NSW1,23,9019.36,12925.26,0,-21.12,8324.63,0,-694.73,0,,,67.17,,,,,,,,11.7,,,,,,,,11.7,,,,,,,,274.04,,,,,,,,149.72,,,,,,,,178.05,,,,,,"2017/06/09 11:25:03",9067.54,9040.06,,70.17,,,,66.83,,,,,,,,,,,,,,,,,,,74.56,9114.62,316.26
D,TRADING,REGIONSUM,4,"2017/06/09 11:30:00",1,QLD1,23,5793.58,10191,0,-0.83,6677.58,0,884,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,63,,,,,,,,40,,,,,,,,40,,,,,,"2017/06/09 11:25:03",5804.58,5810.43,,17.5,,,,28,,,,,,,,,,,,,,,,,,,112.88,5923.31,0
D,TRADING,REGIONSUM,4,"2017/06/09 11:30:00",1,SA1,23,1615.7,3068.4,0,-9.42,1835.52,0,219.81,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,36.67,,,,,,,,40,,,,,,,,25,,,,,,"2017/06/09 11:25:03",1619.84,1617.9,,0,,,,0,,,,,,,,,,,,,,,,,,,57.05,1674.95,698.4
D,TRADING,REGIONSUM,4,"2017/06/09 11:30:00",1,TAS1,23,1294.55,2005,0,-2.68,1081.2,0,-213.35,0,,,0.78,,,,,,,,0,,,,,,,,0,,,,,,,,129.3,,,,,,,,100.32,,,,,,,,86.99,,,,,,"2017/06/09 11:25:03",1301.1,1294.55,,32.33,,,,30.17,,,,,,,,,,,,,,,,,,,57.32,1351.87,0
D,TRADING,REGIONSUM,4,"2017/06/09 11:30:00",1,VIC1,23,5714.62,7975.66,0,-11.72,5567.36,0,-147.26,0,,,108.33,,,,,,,,1.81,,,,,,,,1.81,,,,,,,,14,,,,,,,,34,,,,,,,,34,,,,,,"2017/06/09 11:25:03",5740.79,5723.34,,0,,,,5,,,,,,,,,,,,,,,,,,,166.72,5890.06,129.33
D,TRADING,REGIONSUM,4,"2017/06/09 12:00:00",1,NSW1,24,8894.82,12909.46,0,-24.62,8216.59,0,-678.24,0,,,69.24,,,,,,,,12,,,,,,,,12,,,,,,,,243.34,,,,,,,,158.56,,,,,,,,190.66,,,,,,"2017/06/09 11:55:04",8937.3,8913.51,,71.99,,,,70,,,,,,,,,,,,,,,,,,,77.37,8990.88,304.46
D,TRADING,REGIONSUM,4,"2017/06/09 12:00:00",1,QLD1,24,5815.79,10209.33,0,-8.76,6676.69,0,860.9,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,63,,,,,,,,40,,,,,,,,40,,,,,,"2017/06/09 11:55:04",5831.63,5831.04,,13.33,,,,24.67,,,,,,,,,,,,,,,,,,,113.46,5944.50,0
D,TRADING,REGIONSUM,4,"2017/06/09 12:00:00",1,SA1,24,1599.64,3048.25,0,-5.49,1777.73,0,178.09,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,30,,,,,,,,40,,,,,,,,25,,,,,,"2017/06/09 11:55:04",1608.62,1601.06,,0,,,,0,,,,,,,,,,,,,,,,,,,45.1,1646.16,679.25
D,TRADING,REGIONSUM,4,"2017/06/09 12:00:00",1,TAS1,24,1272.33,2005,0,-2.82,1019.67,0,-252.66,0,,,1.81,,,,,,,,0,,,,,,,,0,,,,,,,,168.47,,,,,,,,97.64,,,,,,,,80.54,,,,,,"2017/06/09 11:55:04",1280.61,1272.33,,34.68,,,,30.33,,,,,,,,,,,,,,,,,,,45.34,1317.67,0
D,TRADING,REGIONSUM,4,"2017/06/09 12:00:00",1,VIC1,24,5536.86,8078.15,0,-13.6,5471.44,0,-65.43,0,,,106.67,,,,,,,,7.26,,,,,,,,7.26,,,,,,,,14,,,,,,,,34,,,,,,,,34,,,,,,"2017/06/09 11:55:04",5560.84,5544.18,,0,,,,5,,,,,,,,,,,,,,,,,,,158.94,5703.12,135.15
D,TRADING,REGIONSUM,4,"2017/06/09 12:30:00",1,NSW1,25,8828.57,12965.08,0,-18.85,8183.72,0,-644.85,0,,,70.72,,,,,,,,12,,,,,,,,12,,,,,,,,252.93,,,,,,,,157.52,,,,,,,,190.52,,,,,,"2017/06/09 12:25:03",8866.17,8845.6,,73.46,,,,66,,,,,,,,,,,,,,,,,,,78.91,8924.51,290.08
D,TRADING,REGIONSUM,4,"2017/06/09 12:30:00",1,QLD1,25,5817.31,10206,0,-11.46,6645.29,0,827.98,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,63,,,,,,,,40,,,,,,,,40,,,,,,"2017/06/09 12:25:03",5840.31,5830.73,,21.54,,,,19.17,,,,,,,,,,,,,,,,,,,113.94,5944.67,0
D,TRADING,REGIONSUM,4,"2017/06/09 12:30:00",1,SA1,25,1597.26,3023.96,0,-1.88,1761.46,0,164.2,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,43.33,,,,,,,,60,,,,,,,,37.5,,,,,,"2017/06/09 12:25:03",1599.57,1598.47,,0,,,,0,,,,,,,,,,,,,,,,,,,54.17,1652.64,657.96
D,TRADING,REGIONSUM,4,"2017/06/09 12:30:00",1,TAS1,25,1237.53,2019.5,0,-2.46,929.97,0,-307.56,0,,,3.99,,,,,,,,0,,,,,,,,0,,,,,,,,145.9,,,,,,,,80.64,,,,,,,,70.14,,,,,,"2017/06/09 12:25:03",1245.5,1237.53,,25,,,,39.83,,,,,,,,,,,,,,,,,,,51.36,1288.89,0
D,TRADING,REGIONSUM,4,"2017/06/09 12:30:00",1,VIC1,25,5550.71,8187.02,0,1.05,5551.46,0,0.76,0,,,103.33,,,,,,,,9.22,,,,,,,,9.22,,,,,,,,14,,,,,,,,34,,,,,,,,34,,,,,,"2017/06/09 12:25:03",5558.3,5559.57,,0,,,,5,,,,,,,,,,,,,,,,,,,125.76,5685.33,190.02
D,TRADING,REGIONSUM,4,"2017/06/09 13:00:00",1,NSW1,26,8766.76,12644.13,0,-13.56,8078.17,0,-688.59,0,,,70.96,,,,,,,,12,,,,,,,,12,,,,,,,,264.1,,,,,,,,149.87,,,,,,,,183.69,,,,,,"2017/06/09 12:55:03",8805.45,8786.95,,67.52,,,,62.85,,,,,,,,,,,,,,,,,,,76.97,8863.92,296.47
D,TRADING,REGIONSUM,4,"2017/06/09 13:00:00",1,QLD1,26,5889.54,10236,0,-18.79,6779.52,0,889.98,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,63,,,,,,,,40,,,,,,,,40,,,,,,"2017/06/09 12:55:03",5909.25,5905.93,,23.67,,,,17.1,,,,,,,,,,,,,,,,,,,113.68,6019.61,0
D,TRADING,REGIONSUM,4,"2017/06/09 13:00:00",1,SA1,26,1592.83,2949.61,0,-4.17,1728.83,0,136,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,50,,,,,,,,60,,,,,,,,37.5,,,,,,"2017/06/09 12:55:03",1595.18,1593.63,,0,,,,0,,,,,,,,,,,,,,,,,,,56.9,1650.53,583.61
D,TRADING,REGIONSUM,4,"2017/06/09 13:00:00",1,TAS1,26,1208.88,2034,0,-0.85,859.95,0,-348.93,0,,,4.3,,,,,,,,0,,,,,,,,0,,,,,,,,127.96,,,,,,,,90.42,,,,,,,,79.1,,,,,,"2017/06/09 12:55:03",1213.2,1208.88,,28.82,,,,44.22,,,,,,,,,,,,,,,,,,,53.07,1261.95,0
D,TRADING,REGIONSUM,4,"2017/06/09 13:00:00",1,VIC1,26,5442.05,8214.81,0,-8.21,5500.69,0,58.64,0,,,103.33,,,,,,,,17.23,,,,,,,,11.98,,,,,,,,14,,,,,,,,34,,,,,,,,34,,,,,,"2017/06/09 12:55:03",5464.8,5451.79,,0,,,,5.83,,,,,,,,,,,,,,,,,,,130.26,5582.05,217.81
D,TRADING,REGIONSUM,4,"2017/06/09 13:30:00",1,NSW1,27,8680.87,12605.06,0,-14,8006.48,0,-674.39,0,,,71.58,,,,,,,,12,,,,,,,,12,,,,,,,,269.88,,,,,,,,149.58,,,,,,,,186.15,,,,,,"2017/06/09 13:25:03",8717.48,8700.69,,72.17,,,,69.59,,,,,,,,,,,,,,,,,,,78.98,8779.67,288.06
D,TRADING,REGIONSUM,4,"2017/06/09 13:30:00",1,QLD1,27,5973.38,10296,0,-37.89,6861.29,0,887.92,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,63,,,,,,,,40,,,,,,,,41.26,,,,,,"2017/06/09 13:25:03",6016.92,5989.01,,22.58,,,,33.33,,,,,,,,,,,,,,,,,,,101.77,6090.78,0
D,TRADING,REGIONSUM,4,"2017/06/09 13:30:00",1,SA1,27,1581.71,2917.99,0,-4.16,1677.63,0,95.92,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,26.67,,,,,,,,60,,,,,,,,37.5,,,,,,"2017/06/09 13:25:03",1578.98,1582.08,,0,,,,0,,,,,,,,,,,,,,,,,,,65.96,1648.04,503.99
D,TRADING,REGIONSUM,4,"2017/06/09 13:30:00",1,TAS1,27,1203.2,2034,0,0.08,785.56,0,-417.65,0,,,5.56,,,,,,,,0,,,,,,,,0,,,,,,,,139.42,,,,,,,,93.07,,,,,,,,77.74,,,,,,"2017/06/09 13:25:03",1206.52,1203.2,,25.25,,,,28.31,,,,,,,,,,,,,,,,,,,57.49,1260.69,0
D,TRADING,REGIONSUM,4,"2017/06/09 13:30:00",1,VIC1,27,5407.38,8255.03,0,6.5,5564.12,0,156.74,0,,,101.67,,,,,,,,81,,,,,,,,14.06,,,,,,,,14,,,,,,,,34,,,,,,,,34,,,,,,"2017/06/09 13:25:03",5408.91,5420.1,,0,,,,6.67,,,,,,,,,,,,,,,,,,,144.98,5565.08,214.19
D,TRADING,REGIONSUM,4,"2017/06/09 14:00:00",1,NSW1,28,8709.3,12599.06,0,-2.13,8019.21,0,-690.09,0,,,70.68,,,,,,,,12,,,,,,,,12,,,,,,,,287.64,,,,,,,,151.95,,,,,,,,188.45,,,,,,"2017/06/09 13:55:03",8729.79,8728.03,,73.5,,,,69.88,,,,,,,,,,,,,,,,,,,66.66,8794.69,282.06
D,TRADING,REGIONSUM,4,"2017/06/09 14:00:00",1,QLD1,28,6077.82,10464.67,0,-7.93,6965.8,0,887.98,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,63,,,,,,,,40,,,,,,,,40,,,,,,"2017/06/09 13:55:03",6093.08,6092.88,,21.5,,,,20,,,,,,,,,,,,,,,,,,,99.74,6192.62,0
D,TRADING,REGIONSUM,4,"2017/06/09 14:00:00",1,SA1,28,1607.55,2857.73,0,0.68,1621.32,0,13.77,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,33.33,,,,,,,,60,,,,,,,,37.5,,,,,,"2017/06/09 13:55:03",1600.37,1607.47,,0,,,,0,,,,,,,,,,,,,,,,,,,56.38,1663.85,444.73
D,TRADING,REGIONSUM,4,"2017/06/09 14:00:00",1,TAS1,28,1205.32,2034.18,0,0.73,798.21,0,-407.1,0,,,4.27,,,,,,,,0,,,,,,,,0,,,,,,,,120.44,,,,,,,,81.45,,,,,,,,69.4,,,,,,"2017/06/09 13:55:03",1201.47,1205.32,,25,,,,34.29,,,,,,,,,,,,,,,,,,,54.64,1259.96,0.18
D,TRADING,REGIONSUM,4,"2017/06/09 14:00:00",1,VIC1,28,5372.2,8240.64,0,4.88,5611.84,0,239.65,0,,,103.33,,,,,,,,68.6,,,,,,,,11.25,,,,,,,,14,,,,,,,,39.83,,,,,,,,37.89,,,,,,"2017/06/09 13:55:03",5378.79,5382.7,,0,,,,5.83,,,,,,,,,,,,,,,,,,,140.4,5523.10,197.3
D,TRADING,REGIONSUM,4,"2017/06/09 14:30:00",1,NSW1,29,8668.99,12804.34,0,-5.96,8048.49,0,-620.5,0,,,69.73,,,,,,,,12,,,,,,,,12,,,,,,,,255.6,,,,,,,,141.28,,,,,,,,176.97,,,,,,"2017/06/09 14:25:04",8690.33,8684.74,,73.67,,,,69.31,,,,,,,,,,,,,,,,,,,62.57,8747.31,264.68
D,TRADING,REGIONSUM,4,"2017/06/09 14:30:00",1,QLD1,29,6129.26,10505.33,0,-17.88,6956.32,0,827.06,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,63,,,,,,,,40,,,,,,,,40,,,,,,"2017/06/09 14:25:04",6156.37,6140.89,,21.33,,,,20,,,,,,,,,,,,,,,,,,,102.96,6243.85,0
D,TRADING,REGIONSUM,4,"2017/06/09 14:30:00",1,SA1,29,1542.18,2791.77,0,-1.32,1576.09,0,33.91,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,50,,,,,,,,60,,,,,,,,37.5,,,,,,"2017/06/09 14:25:04",1541.28,1542.14,,0,,,,0,,,,,,,,,,,,,,,,,,,70.47,1612.61,385.77
D,TRADING,REGIONSUM,4,"2017/06/09 14:30:00",1,TAS1,29,1222.45,2034.02,0,1.48,852.95,0,-369.5,0,,,2.12,,,,,,,,0,,,,,,,,0,,,,,,,,137.53,,,,,,,,82.02,,,,,,,,74.83,,,,,,"2017/06/09 14:25:04",1213.94,1222.45,,25,,,,33.69,,,,,,,,,,,,,,,,,,,49.68,1272.13,0.02
D,TRADING,REGIONSUM,4,"2017/06/09 14:30:00",1,VIC1,29,5369.59,8271.55,0,-5.59,5534.59,0,165,0,,,106.67,,,,,,,,31.85,,,,,,,,11.8,,,,,,,,14,,,,,,,,52,,,,,,,,46,,,,,,"2017/06/09 14:25:04",5395.81,5378.21,,0,,,,7,,,,,,,,,,,,,,,,,,,140.76,5518.97,241.55
D,TRADING,REGIONSUM,4,"2017/06/09 15:00:00",1,NSW1,30,8688.17,13080.66,0,-7.26,8148.22,0,-539.95,0,,,71.35,,,,,,,,12,,,,,,,,12,,,,,,,,306.62,,,,,,,,143.94,,,,,,,,184.47,,,,,,"2017/06/09 14:55:04",8702.86,8698.13,,74,,,,69.48,,,,,,,,,,,,,,,,,,,61.83,8759.96,253.66
D,TRADING,REGIONSUM,4,"2017/06/09 15:00:00",1,QLD1,30,6183.83,10533.67,0,-16.79,6900.18,0,716.35,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,63,,,,,,,,40,,,,,,,,40,,,,,,"2017/06/09 14:55:04",6210.04,6190.2,,21,,,,33.33,,,,,,,,,,,,,,,,,,,102.8,6293,0
D,TRADING,REGIONSUM,4,"2017/06/09 15:00:00",1,SA1,30,1592.73,2748.03,0,6.33,1540.61,0,-52.12,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,16.67,,,,,,,,60,,,,,,,,37.5,,,,,,"2017/06/09 14:55:04",1583.83,1592.8,,0,,,,0,,,,,,,,,,,,,,,,,,,39.79,1632.59,339.19
D,TRADING,REGIONSUM,4,"2017/06/09 15:00:00",1,TAS1,30,1221.51,2034,0,-0.24,946.19,0,-275.32,0,,,4.67,,,,,,,,0,,,,,,,,0,,,,,,,,111.38,,,,,,,,75.94,,,,,,,,64.02,,,,,,"2017/06/09 14:55:04",1215.44,1221.51,,25,,,,26.33,,,,,,,,,,,,,,,,,,,47.21,1268.72,0
D,TRADING,REGIONSUM,4,"2017/06/09 15:00:00",1,VIC1,30,5429.6,8165.94,0,4.08,5601.41,0,171.81,0,,,101.67,,,,,,,,9.08,,,,,,,,9.08,,,,,,,,14,,,,,,,,52.33,,,,,,,,46.22,,,,,,"2017/06/09 14:55:04",5421.15,5433.96,,0,,,,8.12,,,,,,,,,,,,,,,,,,,130.77,5564.73,163.44
D,TRADING,REGIONSUM,4,"2017/06/09 15:30:00",1,NSW1,31,8774.76,13040.09,0,0.58,8232.51,0,-542.25,0,,,71.18,,,,,,,,12,,,,,,,,12,,,,,,,,321.22,,,,,,,,164.71,,,,,,,,197.28,,,,,,"2017/06/09 15:25:04",8780.43,8783.36,,74,,,,70,,,,,,,,,,,,,,,,,,,73.98,8857.34,238.09
D,TRADING,REGIONSUM,4,"2017/06/09 15:30:00",1,QLD1,31,6259.61,10558.67,0,-13.75,6961.03,0,701.42,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,63,,,,,,,,40,,,,,,,,40.11,,,,,,"2017/06/09 15:25:04",6269.42,6265.15,,21,,,,20,,,,,,,,,,,,,,,,,,,101.55,6366.70,0
D,TRADING,REGIONSUM,4,"2017/06/09 15:30:00",1,SA1,31,1610.72,2668.03,0,5.21,1538.15,0,-72.58,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,60,,,,,,,,67.87,,,,,,,,45,,,,,,"2017/06/09 15:25:04",1603.45,1610.87,,0,,,,0,,,,,,,,,,,,,,,,,,,41.99,1652.86,291.36
D,TRADING,REGIONSUM,4,"2017/06/09 15:30:00",1,TAS1,31,1231.51,2043.5,0,1.11,1089.78,0,-141.73,0,,,4.08,,,,,,,,0,,,,,,,,0,,,,,,,,59.54,,,,,,,,75.48,,,,,,,,60.39,,,,,,"2017/06/09 15:25:04",1222.61,1231.51,,25,,,,28.5,,,,,,,,,,,,,,,,,,,49.53,1281.04,0
D,TRADING,REGIONSUM,4,"2017/06/09 15:30:00",1,VIC1,31,5412.98,8220.52,0,-5.68,5483.67,0,70.69,0,,,101.67,,,,,,,,6.24,,,,,,,,6.24,,,,,,,,14,,,,,,,,56.43,,,,,,,,48.95,,,,,,"2017/06/09 15:25:04",5420.26,5414.24,,0,,,,11.5,,,,,,,,,,,,,,,,,,,125.35,5539.59,140.52
D,TRADING,REGIONSUM,4,"2017/06/09 16:00:00",1,NSW1,32,9093.95,13035.84,0,45.59,8397.9,0,-696.04,0,,,70.86,,,,,,,,6.62,,,,,,,,7.68,,,,,,,,288.83,,,,,,,,166.29,,,,,,,,194.11,,,,,,"2017/06/09 15:55:04",9056.85,9106.1,,72.33,,,,76.67,,,,,,,,,,,,,,,,,,,77.52,9183.62,238.84
D,TRADING,REGIONSUM,4,"2017/06/09 16:00:00",1,QLD1,32,6388.51,10710.33,0,-14.38,7204.66,0,816.15,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,82.48,,,,,,,,42.82,,,,,,,,62.41,,,,,,"2017/06/09 15:55:04",6398.07,6398.78,,18.67,,,,53.28,,,,,,,,,,,,,,,,,,,105.8,6504.58,0
D,TRADING,REGIONSUM,4,"2017/06/09 16:00:00",1,SA1,32,1652.57,2715.72,0,7.66,1657.37,0,4.81,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,60,,,,,,,,91.52,,,,,,,,46.67,,,,,,"2017/06/09 15:55:04",1639.69,1652.5,,0,,,,0.34,,,,,,,,,,,,,,,,,,,28.1,1680.60,306.72
D,TRADING,REGIONSUM,4,"2017/06/09 16:00:00",1,TAS1,32,1247.17,2091,0,1.99,1138.63,0,-108.54,0,,,3.27,,,,,,,,11.23,,,,,,,,5.83,,,,,,,,56.63,,,,,,,,72.67,,,,,,,,58.14,,,,,,"2017/06/09 15:55:04",1244.54,1247.17,,29,,,,13.16,,,,,,,,,,,,,,,,,,,48.89,1296.06,0
D,TRADING,REGIONSUM,4,"2017/06/09 16:00:00",1,VIC1,32,5531.31,8165.36,0,6.81,5537.18,0,5.88,0,,,100,,,,,,,,0.22,,,,,,,,0.22,,,,,,,,14,,,,,,,,51.98,,,,,,,,49.4,,,,,,"2017/06/09 15:55:04",5521.46,5531.21,,0,,,,15,,,,,,,,,,,,,,,,,,,110.69,5641.90,123.36
D,TRADING,REGIONSUM,4,"2017/06/09 16:30:00",1,NSW1,33,9406.63,12987.81,0,42.95,8579.59,0,-827.04,0,,,71.57,,,,,,,,4.32,,,,,,,,4.36,,,,,,,,242.45,,,,,,,,130.68,,,,,,,,156.78,,,,,,"2017/06/09 16:25:04",9369.24,9416.37,,71.54,,,,80.05,,,,,,,,,,,,,,,,,,,83.07,9499.44,200.81
D,TRADING,REGIONSUM,4,"2017/06/09 16:30:00",1,QLD1,33,6570.65,10817,0,-13.48,7391.33,0,820.68,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,99.29,,,,,,,,58.41,,,,,,,,62.77,,,,,,"2017/06/09 16:25:04",6579.66,6580.59,,29.32,,,,53.7,,,,,,,,,,,,,,,,,,,106.64,6687.23,0
D,TRADING,REGIONSUM,4,"2017/06/09 16:30:00",1,SA1,33,1678.87,2659.34,0,13.07,1589.17,0,-89.7,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,60,,,,,,,,80,,,,,,,,45,,,,,,"2017/06/09 16:25:04",1666.59,1679.06,,0,,,,0,,,,,,,,,,,,,,,,,,,35.8,1714.86,299.34
D,TRADING,REGIONSUM,4,"2017/06/09 16:30:00",1,TAS1,33,1294.02,2262,0,3.84,1325.09,0,31.07,0,,,4.66,,,,,,,,2.7,,,,,,,,1.73,,,,,,,,67.3,,,,,,,,74.55,,,,,,,,60.41,,,,,,"2017/06/09 16:25:04",1291.66,1294.4,,35.81,,,,28,,,,,,,,,,,,,,,,,,,46.73,1341.13,0
D,TRADING,REGIONSUM,4,"2017/06/09 16:30:00",1,VIC1,33,5716.62,8057.13,0,19.81,5803.55,0,86.94,0,,,95.92,,,,,,,,12.39,,,,,,,,12.39,,,,,,,,14,,,,,,,,64.11,,,,,,,,73.74,,,,,,"2017/06/09 16:25:04",5690.94,5718.3,,0,,,,21.75,,,,,,,,,,,,,,,,,,,83.59,5801.89,127.13
D,TRADING,REGIONSUM,4,"2017/06/09 17:00:00",1,NSW1,34,9818.68,12999.14,0,72.87,9082.99,0,-735.68,0,,,71.98,,,,,,,,11.51,,,,,,,,11.51,,,,,,,,160.01,,,,,,,,90.33,,,,,,,,121.49,,,,,,"2017/06/09 16:55:03",9729.35,9821.66,,58.33,,,,43.82,,,,,,,,,,,,,,,,,,,79.34,9901,177.14
D,TRADING,REGIONSUM,4,"2017/06/09 17:00:00",1,QLD1,34,6824.37,10822,0,14.01,7515.42,0,691.06,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,113.1,,,,,,,,40,,,,,,,,40,,,,,,"2017/06/09 16:55:03",6793.51,6828.06,,40.95,,,,48.92,,,,,,,,,,,,,,,,,,,103.14,6931.20,0
D,TRADING,REGIONSUM,4,"2017/06/09 17:00:00",1,SA1,34,1741.92,2670.69,0,16.28,1654.1,0,-87.82,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,60,,,,,,,,61.67,,,,,,,,46.67,,,,,,"2017/06/09 16:55:03",1724.78,1742.21,,0,,,,0.96,,,,,,,,,,,,,,,,,,,40.4,1782.61,309.69
D,TRADING,REGIONSUM,4,"2017/06/09 17:00:00",1,TAS1,34,1371.25,2255,0,7.99,1442.22,0,70.97,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,159.16,,,,,,,,82.79,,,,,,,,66.64,,,,,,"2017/06/09 16:55:03",1362.69,1371.5,,20.72,,,,36.31,,,,,,,,,,,,,,,,,,,44.26,1415.76,0
D,TRADING,REGIONSUM,4,"2017/06/09 17:00:00",1,VIC1,34,5930.24,8055.44,0,14.48,6000.95,0,70.71,0,,,98.61,,,,,,,,3.05,,,,,,,,3.05,,,,,,,,14,,,,,,,,54,,,,,,,,54,,,,,,"2017/06/09 16:55:03",5906.35,5932.25,,0,,,,0,,,,,,,,,,,,,,,,,,,110.98,6043.23,85.44
