C,SETP.WORLD,DVD_TRADINGINTERCONNECT,AEMO,PUBLIC,2017/07/08,02:20:00,0000000285202926,,0000000285202674
I,TRADING,INTERCONNECTORRES,2,SETTLEMENTDATE,RUNNO,INTERCONNECTORID,PERIODID,METEREDMWFLOW,MWFLOW,MWLOSSES,LASTCHANGED
D,TRADING,INTERCONNECTORRES,2,"2017/06/14 21:00:00",1,V-SA,42,310.57,317.7,15.92,"2017/06/14 20:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/14 21:00:00",1,VIC1-NSW1,42,-256.9,-262.25,14.48,"2017/06/14 20:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/14 21:30:00",1,N-Q-MNSP1,43,-98.22,-98.33,0.16,"2017/06/14 21:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/14 21:30:00",1,NSW1-QLD1,43,-774.6,-780.26,23.96,"2017/06/14 21:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/14 21:30:00",1,T-V-MNSP1,43,-326.37,-331.9,12.76,"2017/06/14 21:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/14 21:30:00",1,V-S-MNSP1,43,28.05,28.23,2.53,"2017/06/14 21:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/14 21:30:00",1,V-SA,43,354.38,341.59,19.19,"2017/06/14 21:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/14 21:30:00",1,VIC1-NSW1,43,-213.06,-245.59,12.38,"2017/06/14 21:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/14 22:00:00",1,N-Q-MNSP1,44,-100.62,-99.67,0.31,"2017/06/14 21:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/14 22:00:00",1,NSW1-QLD1,44,-755.35,-749.38,22.75,"2017/06/14 21:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/14 22:00:00",1,T-V-MNSP1,44,-328.1,-348.33,14.01,"2017/06/14 21:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/14 22:00:00",1,V-S-MNSP1,44,38.42,38.74,4.05,"2017/06/14 21:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/14 22:00:00",1,V-SA,44,424.61,430.32,32.55,"2017/06/14 21:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/14 22:00:00",1,VIC1-NSW1,44,-322.69,-333.96,18.06,"2017/06/14 21:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/14 22:30:00",1,N-Q-MNSP1,45,-94.35,-94.41,-0.23,"2017/06/14 22:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/14 22:30:00",1,NSW1-QLD1,45,-703.96,-701,19.51,"2017/06/14 22:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/14 22:30:00",1,T-V-MNSP1,45,-199.68,-204.91,5.21,"2017/06/14 22:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/14 22:30:00",1,V-S-MNSP1,45,33.95,31.84,3.03,"2017/06/14 22:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/14 22:30:00",1,V-SA,45,394.62,373.35,24.6,"2017/06/14 22:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/14 22:30:00",1,VIC1-NSW1,45,-299.44,-279.96,12.31,"2017/06/14 22:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/14 23:00:00",1,N-Q-MNSP1,46,-85.28,-86.8,-0.9,"2017/06/14 22:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/14 23:00:00",1,NSW1-QLD1,46,-626.91,-623.87,12.93,"2017/06/14 22:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/14 23:00:00",1,T-V-MNSP1,46,-206.73,-211.68,5.5,"2017/06/14 22:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/14 23:00:00",1,V-S-MNSP1,46,26.21,24,2.02,"2017/06/14 22:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/14 23:00:00",1,V-SA,46,306.9,288.88,14.62,"2017/06/14 22:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/14 23:00:00",1,VIC1-NSW1,46,-376.01,-385.97,19.49,"2017/06/14 22:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/14 23:30:00",1,N-Q-MNSP1,47,-102.45,-103.67,0.77,"2017/06/14 23:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/14 23:30:00",1,NSW1-QLD1,47,-765.06,-768.3,29.64,"2017/06/14 23:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/14 23:30:00",1,T-V-MNSP1,47,-200,-208.21,5.33,"2017/06/14 23:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/14 23:30:00",1,V-S-MNSP1,47,15.23,12.01,0.82,"2017/06/14 23:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/14 23:30:00",1,V-SA,47,234.57,228.06,9.14,"2017/06/14 23:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/14 23:30:00",1,VIC1-NSW1,47,-469.1,-496.24,31.61,"2017/06/14 23:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 00:00:00",1,N-Q-MNSP1,48,-115,-116.25,2.39,"2017/06/14 23:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 00:00:00",1,NSW1-QLD1,48,-820.03,-865.21,45.07,"2017/06/14 23:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 00:00:00",1,T-V-MNSP1,48,-146.48,-153.64,3.16,"2017/06/14 23:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 00:00:00",1,V-S-MNSP1,48,28.66,31.5,3.02,"2017/06/14 23:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 00:00:00",1,V-SA,48,339.83,395.33,27.45,"2017/06/14 23:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 00:00:00",1,VIC1-NSW1,48,-449.27,-491.04,31.8,"2017/06/14 23:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 00:30:00",1,N-Q-MNSP1,1,-115.28,-114.44,2.13,"2017/06/15 00:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 00:30:00",1,NSW1-QLD1,1,-884.37,-874.58,48.8,"2017/06/15 00:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 00:30:00",1,T-V-MNSP1,1,-151.13,-167.61,3.59,"2017/06/15 00:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 00:30:00",1,V-S-MNSP1,1,35.17,30,2.78,"2017/06/15 00:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 00:30:00",1,V-SA,1,361.55,340.03,20.7,"2017/06/15 00:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 00:30:00",1,VIC1-NSW1,1,-376.12,-356.53,17.54,"2017/06/15 00:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 01:00:00",1,N-Q-MNSP1,2,-113.07,-113,1.92,"2017/06/15 00:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 01:00:00",1,NSW1-QLD1,2,-814.33,-820.18,42.03,"2017/06/15 00:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 01:00:00",1,T-V-MNSP1,2,-165.3,-178.69,4.05,"2017/06/15 00:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 01:00:00",1,V-S-MNSP1,2,20.72,18,1.35,"2017/06/15 00:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 01:00:00",1,V-SA,2,285.04,264.03,12.32,"2017/06/15 00:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 01:00:00",1,VIC1-NSW1,2,-244.48,-238.73,8.8,"2017/06/15 00:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 01:30:00",1,N-Q-MNSP1,3,-118.27,-119.67,2.88,"2017/06/15 01:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 01:30:00",1,NSW1-QLD1,3,-881.28,-895.71,54.27,"2017/06/15 01:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 01:30:00",1,T-V-MNSP1,3,-201.5,-217.43,5.83,"2017/06/15 01:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 01:30:00",1,V-S-MNSP1,3,12.58,10.5,0.69,"2017/06/15 01:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 01:30:00",1,V-SA,3,218.39,208.31,7.86,"2017/06/15 01:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 01:30:00",1,VIC1-NSW1,3,-107.37,-89.87,1.96,"2017/06/15 01:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 02:00:00",1,N-Q-MNSP1,4,-125.03,-126.33,3.94,"2017/06/15 01:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 02:00:00",1,NSW1-QLD1,4,-952.27,-970.11,66.41,"2017/06/15 01:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 02:00:00",1,T-V-MNSP1,4,-202.43,-219.9,5.94,"2017/06/15 01:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 02:00:00",1,V-S-MNSP1,4,8.51,9,0.56,"2017/06/15 01:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 02:00:00",1,V-SA,4,177.36,168.54,5.18,"2017/06/15 01:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 02:00:00",1,VIC1-NSW1,4,3.4,-5.75,0.14,"2017/06/15 01:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 02:30:00",1,N-Q-MNSP1,5,-131.3,-133.85,5.25,"2017/06/15 02:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 02:30:00",1,NSW1-QLD1,5,-1019.51,-1013.4,73.28,"2017/06/15 02:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 02:30:00",1,T-V-MNSP1,5,-267.75,-288.16,9.79,"2017/06/15 02:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 02:30:00",1,V-S-MNSP1,5,19.7,22.5,1.85,"2017/06/15 02:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 02:30:00",1,V-SA,5,264.48,274.82,15.06,"2017/06/15 02:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 02:30:00",1,VIC1-NSW1,5,-100.34,-121.28,2.1,"2017/06/15 02:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 03:00:00",1,N-Q-MNSP1,6,-132.93,-133.46,5.24,"2017/06/15 02:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 03:00:00",1,NSW1-QLD1,6,-1006.26,-994.03,69.19,"2017/06/15 02:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 03:00:00",1,T-V-MNSP1,6,-302.05,-311.2,11.33,"2017/06/15 02:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 03:00:00",1,V-S-MNSP1,6,26.83,25.58,2.2,"2017/06/15 02:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 03:00:00",1,V-SA,6,311.69,303.87,18.2,"2017/06/15 02:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 03:00:00",1,VIC1-NSW1,6,-153.28,-140.01,2.47,"2017/06/15 02:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 03:30:00",1,N-Q-MNSP1,7,-128.73,-141,7.32,"2017/06/15 03:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 03:30:00",1,NSW1-QLD1,7,-999,-1002.23,69.81,"2017/06/15 03:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 03:30:00",1,T-V-MNSP1,7,-319.63,-333.44,12.87,"2017/06/15 03:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 03:30:00",1,V-S-MNSP1,7,24.99,27,2.36,"2017/06/15 03:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 03:30:00",1,V-SA,7,294.62,283.8,15.92,"2017/06/15 03:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 03:30:00",1,VIC1-NSW1,7,-111.86,-122.75,1.96,"2017/06/15 03:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 04:00:00",1,N-Q-MNSP1,8,-165.9,-159.56,10.55,"2017/06/15 03:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 04:00:00",1,NSW1-QLD1,8,-1025.8,-1027.31,73.87,"2017/06/15 03:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 04:00:00",1,T-V-MNSP1,8,-342.65,-357.76,14.71,"2017/06/15 03:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 04:00:00",1,V-S-MNSP1,8,20.72,19.5,1.51,"2017/06/15 03:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 04:00:00",1,V-SA,8,276.11,268.85,14.54,"2017/06/15 03:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 04:00:00",1,VIC1-NSW1,8,-92.49,-93.59,1.23,"2017/06/15 03:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 04:30:00",1,N-Q-MNSP1,9,-166.07,-160.97,11.56,"2017/06/15 04:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 04:30:00",1,NSW1-QLD1,9,-1011.91,-1024.79,72.21,"2017/06/15 04:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 04:30:00",1,T-V-MNSP1,9,-342.85,-353.63,14.44,"2017/06/15 04:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 04:30:00",1,V-S-MNSP1,9,4.04,1.5,0.09,"2017/06/15 04:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 04:30:00",1,V-SA,9,149.37,127.13,3.41,"2017/06/15 04:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 04:30:00",1,VIC1-NSW1,9,14.02,29.25,0.14,"2017/06/15 04:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 05:00:00",1,N-Q-MNSP1,10,-134.37,-132.97,5.34,"2017/06/15 04:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 05:00:00",1,NSW1-QLD1,10,-1012.85,-986.68,65.16,"2017/06/15 04:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 05:00:00",1,T-V-MNSP1,10,-351.5,-372.44,15.88,"2017/06/15 04:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 05:00:00",1,V-S-MNSP1,10,-1.46,-2.42,-0.07,"2017/06/15 04:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 05:00:00",1,V-SA,10,137.26,109.9,2.57,"2017/06/15 04:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 05:00:00",1,VIC1-NSW1,10,39.31,38.39,-0.03,"2017/06/15 04:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 05:30:00",1,N-Q-MNSP1,11,-113.37,-110.33,1.58,"2017/06/15 05:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 05:30:00",1,NSW1-QLD1,11,-852.3,-824.39,39.09,"2017/06/15 05:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 05:30:00",1,T-V-MNSP1,11,-383.75,-399.8,18.18,"2017/06/15 05:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 05:30:00",1,V-S-MNSP1,11,-8.58,-10.5,-0.31,"2017/06/15 05:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 05:30:00",1,V-SA,11,65.3,54.19,0.87,"2017/06/15 05:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 05:30:00",1,VIC1-NSW1,11,-105.93,-134.58,2.67,"2017/06/15 05:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 06:00:00",1,N-Q-MNSP1,12,-100.12,-99.85,0.33,"2017/06/15 05:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 06:00:00",1,NSW1-QLD1,12,-754.81,-733.76,26.12,"2017/06/15 05:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 06:00:00",1,T-V-MNSP1,12,-388.75,-405.69,18.71,"2017/06/15 05:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 06:00:00",1,V-S-MNSP1,12,-14.07,-13.5,-0.38,"2017/06/15 05:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 06:00:00",1,V-SA,12,36.74,35.46,0.26,"2017/06/15 05:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 06:00:00",1,VIC1-NSW1,12,-157.33,-133.86,3.03,"2017/06/15 05:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 06:30:00",1,N-Q-MNSP1,13,-96.05,-92.98,-0.36,"2017/06/15 06:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 06:30:00",1,NSW1-QLD1,13,-751.27,-686.45,18.41,"2017/06/15 06:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 06:30:00",1,T-V-MNSP1,13,-373.98,-382.59,16.78,"2017/06/15 06:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 06:30:00",1,V-S-MNSP1,13,-8.98,-10.5,-0.35,"2017/06/15 06:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 06:30:00",1,V-SA,13,39.44,50.19,0.41,"2017/06/15 06:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 06:30:00",1,VIC1-NSW1,13,-157.24,-150.95,4.58,"2017/06/15 06:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 07:00:00",1,N-Q-MNSP1,14,-78.32,-74.33,-1.73,"2017/06/15 06:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 07:00:00",1,NSW1-QLD1,14,-566.41,-496.43,2.64,"2017/06/15 06:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 07:00:00",1,T-V-MNSP1,14,-109.28,-39.59,1.24,"2017/06/15 06:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 07:00:00",1,V-S-MNSP1,14,-10.82,-13.5,-0.38,"2017/06/15 06:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 07:00:00",1,V-SA,14,20.05,23.55,0.22,"2017/06/15 06:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 07:00:00",1,VIC1-NSW1,14,32.99,127.22,-0.16,"2017/06/15 06:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 07:30:00",1,N-Q-MNSP1,15,-65.53,-65,-2.18,"2017/06/15 07:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 07:30:00",1,NSW1-QLD1,15,-448.83,-431.21,-2.69,"2017/06/15 07:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 07:30:00",1,T-V-MNSP1,15,-138.03,-164.47,3.57,"2017/06/15 07:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 07:30:00",1,V-S-MNSP1,15,4.44,3.48,0.22,"2017/06/15 07:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 07:30:00",1,V-SA,15,142.86,158.89,3.95,"2017/06/15 07:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 07:30:00",1,VIC1-NSW1,15,58.93,25.2,-0.39,"2017/06/15 07:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 08:00:00",1,N-Q-MNSP1,16,-76.05,-78.33,-1.52,"2017/06/15 07:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 08:00:00",1,NSW1-QLD1,16,-535.26,-546.79,3.59,"2017/06/15 07:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 08:00:00",1,T-V-MNSP1,16,-133.75,-131.83,2.42,"2017/06/15 07:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 08:00:00",1,V-S-MNSP1,16,7.09,4.31,0.34,"2017/06/15 07:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 08:00:00",1,V-SA,16,153.43,162.84,4.17,"2017/06/15 07:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 08:00:00",1,VIC1-NSW1,16,-95.98,-125.49,7.22,"2017/06/15 07:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 08:30:00",1,N-Q-MNSP1,17,-76.73,-75.89,-1.66,"2017/06/15 08:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 08:30:00",1,NSW1-QLD1,17,-513.58,-527.35,2.92,"2017/06/15 08:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 08:30:00",1,T-V-MNSP1,17,2.33,30.79,0.17,"2017/06/15 08:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 08:30:00",1,V-S-MNSP1,17,16.25,11.62,0.79,"2017/06/15 08:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 08:30:00",1,V-SA,17,229.32,241.2,8.87,"2017/06/15 08:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 08:30:00",1,VIC1-NSW1,17,-200.69,-238.8,14.99,"2017/06/15 08:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 09:00:00",1,N-Q-MNSP1,18,-78.6,-80.26,-1.39,"2017/06/15 08:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 09:00:00",1,NSW1-QLD1,18,-565.55,-556.58,6.69,"2017/06/15 08:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 09:00:00",1,T-V-MNSP1,18,113.92,96.38,0.6,"2017/06/15 08:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 09:00:00",1,V-S-MNSP1,18,14.41,11.76,0.8,"2017/06/15 08:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 09:00:00",1,V-SA,18,238.81,236.38,8.48,"2017/06/15 08:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 09:00:00",1,VIC1-NSW1,18,-387.07,-425.98,33.61,"2017/06/15 08:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 09:30:00",1,N-Q-MNSP1,19,-87.43,-88.38,-0.77,"2017/06/15 09:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 09:30:00",1,NSW1-QLD1,19,-668.06,-622.58,12.54,"2017/06/15 09:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 09:30:00",1,T-V-MNSP1,19,117.67,107.8,0.79,"2017/06/15 09:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 09:30:00",1,V-S-MNSP1,19,17.67,16.5,1.21,"2017/06/15 09:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 09:30:00",1,V-SA,19,262.57,259.8,10.76,"2017/06/15 09:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 09:30:00",1,VIC1-NSW1,19,-371.02,-329.86,22.77,"2017/06/15 09:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 10:00:00",1,N-Q-MNSP1,20,-88.45,-88.53,-0.77,"2017/06/15 09:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 10:00:00",1,NSW1-QLD1,20,-643.76,-622.48,13.82,"2017/06/15 09:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 10:00:00",1,T-V-MNSP1,20,122.15,115.47,0.96,"2017/06/15 09:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 10:00:00",1,V-S-MNSP1,20,19.91,18,1.35,"2017/06/15 09:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 10:00:00",1,V-SA,20,269.83,271.76,12.02,"2017/06/15 09:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 10:00:00",1,VIC1-NSW1,20,-388.77,-411.27,30.62,"2017/06/15 09:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 10:30:00",1,N-Q-MNSP1,21,-88.15,-86.76,-0.91,"2017/06/15 10:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 10:30:00",1,NSW1-QLD1,21,-599.2,-586.01,11.18,"2017/06/15 10:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 10:30:00",1,T-V-MNSP1,21,95.5,94.2,0.56,"2017/06/15 10:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 10:30:00",1,V-S-MNSP1,21,14.62,15,1.12,"2017/06/15 10:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 10:30:00",1,V-SA,21,249.09,248.52,10.52,"2017/06/15 10:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 10:30:00",1,VIC1-NSW1,21,-338.12,-290.3,18.37,"2017/06/15 10:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 11:00:00",1,N-Q-MNSP1,22,-87.53,-89,-0.74,"2017/06/15 10:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 11:00:00",1,NSW1-QLD1,22,-643.08,-648.92,16.27,"2017/06/15 10:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 11:00:00",1,T-V-MNSP1,22,106.6,92.47,0.53,"2017/06/15 10:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 11:00:00",1,V-S-MNSP1,22,16.25,15.41,1.17,"2017/06/15 10:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 11:00:00",1,V-SA,22,265.08,254.41,11.48,"2017/06/15 10:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 11:00:00",1,VIC1-NSW1,22,-270.37,-264.27,14.75,"2017/06/15 10:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 11:30:00",1,N-Q-MNSP1,23,-91.63,-91.67,-0.49,"2017/06/15 11:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 11:30:00",1,NSW1-QLD1,23,-667.67,-677.83,17.9,"2017/06/15 11:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 11:30:00",1,T-V-MNSP1,23,91.93,86.68,0.47,"2017/06/15 11:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 11:30:00",1,V-S-MNSP1,23,21.94,21,1.68,"2017/06/15 11:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 11:30:00",1,V-SA,23,277.88,283.63,14.54,"2017/06/15 11:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 11:30:00",1,VIC1-NSW1,23,-239.84,-241.97,12.86,"2017/06/15 11:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 12:00:00",1,N-Q-MNSP1,24,-86.4,-87.67,-0.82,"2017/06/15 11:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 12:00:00",1,NSW1-QLD1,24,-672.82,-637.47,14.29,"2017/06/15 11:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 12:00:00",1,T-V-MNSP1,24,76.78,72.23,0.28,"2017/06/15 11:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/15 12:00:00",1,V-S-MNSP1,24,23.37,22.5,1.85,"2017/06/15 11:55:04"
